كد درس,نام درس,نوع درس,تعداد واحد نظري,تعداد واحد عملي,كد ارائه كلاس درس,نام كلاس درس,زمانبندي تشكيل كلاس,استاد,ساير اساتيد,حداكثر ظرفيت,تعداد ثبت نامي تاكنون,زمان امتحان,مكان برگزاري,مقطع ارائه درس,نوع ارائه,سطح ارائه,دانشجويان مجاز به اخذ كلاس,گروه آموزشي,دانشكده,واحد,استان,Column1
55152,اصول حسابداري (جبراني),نظري,4,0,,,شنبه  از 14:30 تا 18:00 ,حميدرضا زارعي,,50,,1405/11/15 از 08:00 تا 10:00 ,مهارتي -301,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي حسابداري(7116312),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
7000039430,بورس و اوراق بهادار,نظري_عملي,1,1,,,دوشنبه  از 17:00 تا 19:45 ,زهره رئيسي,,50,,1405/11/21 از 08:00 تا 10:00 ,مهارتي -202,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي حسابداري(7116312),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
7000039388,حسابداري حقوق و دستمزد,نظري_عملي,1,1,,,شنبه  از 18:00 تا 19:45 ,حميدرضا زارعي,,50,,1405/10/17 از 08:00 تا 10:00 ,مهارتي -301,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي حسابداري(7116312),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
7000039428,حسابداري شركت ها(1),نظري_عملي,2,1,,,چهارشنبه  از 14:30 تا 17:00 ,حميدرضا زارعي,,50,,1405/11/25 از 08:00 تا 10:00 ,مهارتي -202,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي حسابداري(7116312),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
7000035494,بهايابي(1),نظري_عملي,2,1,,,چهارشنبه  از 07:30 تا 10:00 ,ميثم كرمي,,50,,1405/10/08 از 08:00 تا 10:00 ,مهارتي -كامپيوتر4,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي حسابداري(7116312),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
7000010580,كاربرد رايانه,عملي,0,1,,,يكشنبه  از 16:15 تا 18:00 ,محمد خليلي,,50,,1405/11/20 از 08:00 تا 10:00 ,مهارتي -كامپيوتر4,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي حسابداري(7116312),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
7000039427,حقوق و قانون تجارت,نظري,2,0,,,يكشنبه  از 18:00 تا 19:45 ,علي خاني,,50,,1405/11/11 از 08:00 تا 10:00 ,مهارتي -كامپيوتر4,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي حسابداري(7116312),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
6004122528,حسابداري‌شركتها 2,نظري_عملي,2,1,,,يكشنبه  از 09:15 تا 11:45 ,,,50,,1405/11/14 از 08:00 تا 10:00 ,,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي حسابداري(7116312),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
7000005570, آشنايي با نرم فزارهاي كاربردي حسابداري,نظري,2,0,,,يكشنبه  از 16:15 تا 18:00 ,,,50,,1405/11/20 از 08:00 تا 10:00 ,,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي حسابداري(7116312),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
6004156372,كارآموزي,كارآموزي,0,2,,,,حميدرضا زارعي,,15,,1405/11/10 از 08:00 تا 10:00 ,,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي حسابداري(7116312),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
55229,مباني برنامه نويسي و كامپيوتر,نظري,2,0,,,يكشنبه  از 11:00 تا 12:45 ,,,50,,1405/10/08 از 08:00 تا 10:00 ,,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي عمران(7116322),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
55229,مباني برنامه نويسي و كامپيوتر,نظري,2,0,,,شنبه  از 18:00 تا 19:30 ,,,50,,1405/10/14 از 08:00 تا 10:00 ,,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي عمران(7116322),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
1050130047,رياضي عمومي,نظري,3,0,,,,,,50,,1405/11/17 از 08:00 تا 10:00 ,,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي عمران(7116322),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
6004130047,رياضي عمومي,نظري,3,0,,,,,,50,,1405/11/24 از 08:00 تا 10:00 ,,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي عمران(7116322),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
55194,رياضي پيش دانشگاهي,نظري,2,0,,,,,,50,,1405/10/05 از 08:00 تا 10:00 ,,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي عمران(7116322),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
55194,رياضي پيش دانشگاهي,نظري,2,0,,,,,,50,,1405/10/01 از 08:00 تا 10:00 ,,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي عمران(7116322),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
1939156327,كارآفريني و پروژه,نظري_عملي,1,1,,,,زهره رئيسي,,50,,1405/11/24 از 08:00 تا 10:00 ,,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي حسابداري(7116312),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
99083,انس با قرآن كريم,نظري,1,0,163811057,,دوشنبه  از 07:30 تا 09:15 ,عبدالرسول خسروبيگ,,25,,1405/10/12 از 16:30 تا 17:30 ,علوم انساني-106,كارشناسي پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
99083,انس با قرآن كريم,نظري,1,0,163811056,,پنج شنبه  از 16:45 تا 18:30 ,ژاله سلطاني سروستاني,,25,,1405/10/12 از 16:30 تا 17:30 ,علوم انساني-317,كارشناسي پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
99083,انس با قرآن كريم,نظري,1,0,163811055,,پنج شنبه  از 15:00 تا 16:45 ,ژاله سلطاني سروستاني,,25,,1405/10/12 از 16:30 تا 17:30 ,علوم انساني-317,كارشناسي پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
99083,انس با قرآن كريم,نظري,1,0,163811054,,پنج شنبه  از 13:15 تا 15:00 ,مليحه ساساني,,25,,1405/10/12 از 16:30 تا 17:30 ,علوم انساني-106,كارشناسي پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
99083,انس با قرآن كريم,نظري,1,0,163811053,,پنج شنبه  از 11:00 تا 11:45 پنج شنبه  از  از 12:15 تا 13:15 ,مليحه ساساني,,25,,1405/10/12 از 16:30 تا 17:30 ,علوم انساني-106,كارشناسي پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
99083,انس با قرآن كريم,نظري,1,0,163811052,,پنج شنبه  از 09:15 تا 11:00 ,مليحه ساساني,,25,,1405/10/12 از 16:30 تا 17:30 ,علوم انساني-106,كارشناسي پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
99083,انس با قرآن كريم,نظري,1,0,163811051,,چهارشنبه  از 13:15 تا 15:00 ,مليحه ساساني,,25,,1405/10/12 از 16:30 تا 17:30 ,علوم انساني-317,كارشناسي پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
99083,انس با قرآن كريم,نظري,1,0,163811050,,چهارشنبه  از 11:00 تا 11:45 چهارشنبه  از  از 12:15 تا 13:15 ,مليحه ساساني,,25,,1405/10/12 از 16:30 تا 17:30 ,علوم انساني-317,كارشناسي پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
99083,انس با قرآن كريم,نظري,1,0,163811049,,چهارشنبه  از 09:15 تا 11:00 ,مليحه ساساني,,25,,1405/10/12 از 16:30 تا 17:30 ,علوم انساني-317,كارشناسي پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
99083,انس با قرآن كريم,نظري,1,0,163811048,,يكشنبه  از 11:00 تا 11:45 يكشنبه  از  از 12:15 تا 13:15 ,مليحه ساساني,,25,,1405/10/12 از 16:30 تا 17:30 ,علوم انساني-317,كارشناسي پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
99083,انس با قرآن كريم,نظري,1,0,163811047,,يكشنبه  از 09:15 تا 11:00 ,مليحه ساساني,,25,,1405/10/12 از 16:30 تا 17:30 ,علوم انساني-317,كارشناسي پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
6004206933,مباني عمومي رايانه,كارگاهي,1,1,,,يكشنبه  از 07:30 تا 09:15 ,,,50,,1405/10/10 از 08:00 تا 10:00 ,,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي عمران(7116322),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
6004122811,حسابداري مالي 1,نظري_عملي,2,1,,,سه شنبه  از 10:00 تا 12:45 ,,,50,,1405/11/27 از 08:00 تا 10:00 ,,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي حسابداري(7116312),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
6004123242,حقوق‌ تجارت‌,نظري,2,0,,,يكشنبه  از 18:00 تا 19:45 ,,,50,,1405/11/11 از 08:00 تا 10:00 ,,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي حسابداري(7116312),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
6004106948,اقتصادخرد,نظري,3,0,,,سه شنبه  از 07:30 تا 10:00 ,,,50,,1405/10/30 از 08:00 تا 10:00 ,,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي حسابداري(7116312),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
6004122527,حسابداري‌ شركتها ) 1 (,نظري_عملي,2,1,,,چهارشنبه  از 14:30 تا 17:00 ,,,50,,1405/11/25 از 08:00 تا 10:00 ,,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي حسابداري(7116312),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
7000012228,اصول حسابداري(1),نظري,4,0,,,شنبه  از 14:30 تا 18:00 ,,,50,,1405/11/15 از 08:00 تا 10:00 ,,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي حسابداري(7116312),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
7000013364,حسابداري شركت هاي مقدماتي,نظري,2,0,,,چهارشنبه  از 14:30 تا 17:00 ,,,50,,1405/11/25 از 08:00 تا 10:00 ,,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي حسابداري(7116312),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
1939130423,زبان‌ فني‌,نظري,2,0,,,سه شنبه  از 12:45 تا 14:30 ,,,50,,1405/10/16 از 08:00 تا 10:00 ,,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي حسابداري(7116312),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
6004100710,اخلاق حرفه اي,نظري,2,0,,,پنج شنبه  از 09:15 تا 11:00 ,,,50,,1405/11/03 از 08:00 تا 10:00 ,,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي حسابداري(7116312),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
6004112513,بهايابي ( 2 ),نظري_عملي,2,1,,,دوشنبه  از 07:30 تا 10:00 ,زهره رئيسي,,50,,1405/10/24 از 08:00 تا 10:00 ,مهارتي -301,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي حسابداري(7116312),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
6004112507,بهايابي ( 1 ),نظري_عملي,2,1,,,چهارشنبه  از 07:30 تا 10:00 ,,,50,,1405/10/08 از 08:00 تا 10:00 ,,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي حسابداري(7116312),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
6004122616,حسابداري حقوق و دستمزد,نظري_عملي,1,1,,,شنبه  از 18:00 تا 19:45 ,,,50,,1405/10/17 از 08:00 تا 10:00 ,,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي حسابداري(7116312),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
6004124434,حقوق كار,نظري,2,0,,,يكشنبه  از 18:00 تا 19:45 ,,,50,,1405/11/11 از 08:00 تا 10:00 ,,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي حسابداري(7116312),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
6004159623,كارگاه حسابداري,كارگاهي,0,2,,,پنج شنبه  از 11:00 تا 13:30 ,حميدرضا زارعي,,50,,1405/11/25 از 08:00 تا 10:00 ,مهارتي -301,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي حسابداري(7116312),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
6004206947,حسابداري مالي 2,نظري_عملي,2,1,,,چهارشنبه  از 10:00 تا 12:45 ,,,50,,1405/10/26 از 08:00 تا 10:00 ,,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي حسابداري(7116312),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
6004143215,مالياتي 2,نظري_عملي,1,1,,,يكشنبه  از 07:30 تا 09:15 ,محدثه تندرو,,50,,1405/10/15 از 08:00 تا 10:00 ,مهارتي -205,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي حسابداري(7116312),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
6004143210,مالياتي 1,نظري_عملي,1,1,,,پنج شنبه  از 09:15 تا 11:00 ,حميدرضا زارعي,,50,,1405/10/23 از 08:00 تا 10:00 ,مهارتي -301,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي حسابداري(7116312),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
99083,انس با قرآن كريم,نظري,1,0,163811046,,يكشنبه  از 16:45 تا 18:30 ,عبدالحميد غريب نواز,,25,,1405/10/12 از 16:30 تا 17:30 ,علوم انساني-317,كارشناسي پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
99083,انس با قرآن كريم,نظري,1,0,163811045,,يكشنبه  از 15:00 تا 16:45 ,عبدالحميد غريب نواز,,25,,1405/10/12 از 16:30 تا 17:30 ,علوم انساني-317,كارشناسي پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
99083,انس با قرآن كريم,نظري,1,0,163811044,,يكشنبه  از 13:15 تا 15:00 ,عبدالحميد غريب نواز,,25,,1405/10/12 از 16:30 تا 17:30 ,علوم انساني-317,كارشناسي پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
99083,انس با قرآن كريم,نظري,1,0,163811043,,يكشنبه  از 09:15 تا 11:00 ,عبدالحميد غريب نواز,,25,,1405/10/12 از 16:30 تا 17:30 ,علوم انساني-106,كارشناسي پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
99083,انس با قرآن كريم,نظري,1,0,163811042,,يكشنبه  از 07:30 تا 09:15 ,عبدالحميد غريب نواز,,25,,1405/10/12 از 16:30 تا 17:30 ,علوم انساني-106,كارشناسي پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
99083,انس با قرآن كريم,نظري,1,0,163811041,,شنبه  از 16:45 تا 18:30 ,عبدالحميد غريب نواز,,25,,1405/10/12 از 16:30 تا 17:30 ,علوم انساني-317,كارشناسي پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
99083,انس با قرآن كريم,نظري,1,0,163811040,,شنبه  از 15:00 تا 16:45 ,عبدالحميد غريب نواز,,25,,1405/10/12 از 16:30 تا 17:30 ,علوم انساني-317,كارشناسي پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
99083,انس با قرآن كريم,نظري,1,0,163811039,,شنبه  از 13:15 تا 15:00 ,عبدالحميد غريب نواز,,25,,1405/10/12 از 16:30 تا 17:30 ,علوم انساني-317,كارشناسي پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
99083,انس با قرآن كريم,نظري,1,0,163811038,,پنج شنبه  از 07:30 تا 09:15 ,فرزانه مسعودي,,25,,1405/10/12 از 16:30 تا 17:30 ,علوم انساني-317,كارشناسي پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
1387160024,كارگاه عمومي,كارگاهي,0,1,,,چهارشنبه  از 10:00 تا 12:30 ,,,20,,1405/10/24 از 13:00 تا 15:00 ,,كارداني ناپيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي مكانيك(7116326),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
99083,انس با قرآن كريم,نظري,1,0,163811037,,پنج شنبه  از 13:15 تا 15:00 ,فرزانه مسعودي,,25,,1405/10/12 از 16:30 تا 17:30 ,علوم انساني-317,كارشناسي پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
99083,انس با قرآن كريم,نظري,1,0,163811036,,پنج شنبه  از 11:00 تا 11:45 پنج شنبه  از  از 12:15 تا 13:15 ,فرزانه مسعودي,,25,,1405/10/12 از 16:30 تا 17:30 ,علوم انساني-317,كارشناسي پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
99083,انس با قرآن كريم,نظري,1,0,163811035,,پنج شنبه  از 09:15 تا 11:00 ,فرزانه مسعودي,,25,,1405/10/12 از 16:30 تا 17:30 ,علوم انساني-317,كارشناسي پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
99083,انس با قرآن كريم,نظري,1,0,163811034,,سه شنبه  از 13:15 تا 15:00 ,فرزانه مسعودي,,25,,1405/10/12 از 16:30 تا 17:30 ,علوم انساني-106,كارشناسي پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
99083,انس با قرآن كريم,نظري,1,0,163811033,,سه شنبه  از 11:00 تا 11:45 سه شنبه  از  از 12:15 تا 13:15 ,فرزانه مسعودي,,25,,1405/10/12 از 16:30 تا 17:30 ,علوم انساني-106,كارشناسي پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
99083,انس با قرآن كريم,نظري,1,0,163811032,,سه شنبه  از 09:15 تا 11:00 ,فرزانه مسعودي,,25,,1405/10/12 از 16:30 تا 17:30 ,علوم انساني-106,كارشناسي پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
99083,انس با قرآن كريم,نظري,1,0,163811031,,سه شنبه  از 07:30 تا 09:15 ,فرزانه مسعودي,,25,,1405/10/12 از 16:30 تا 17:30 ,علوم انساني-106,كارشناسي پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
99083,انس با قرآن كريم,نظري,1,0,163811030,ويژه ارشد,چهارشنبه  از 16:45 تا 18:30 ,سيدمحمدحسين معزي,,25,,1405/10/12 از 16:30 تا 17:30 ,علوم انساني-106,كارشناسي ارشد ناپيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
99083,انس با قرآن كريم,نظري,1,0,163811029,,چهارشنبه  از 15:00 تا 16:45 ,سيدمحمدحسين معزي,,25,,1405/10/12 از 16:30 تا 17:30 ,علوم انساني-106,كارشناسي پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
99083,انس با قرآن كريم,نظري,1,0,163811028,,سه شنبه  از 16:45 تا 18:30 ,سيدمحمدحسين معزي,,25,,1405/10/12 از 16:30 تا 17:30 ,علوم انساني-106,كارشناسي پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
99083,انس با قرآن كريم,نظري,1,0,163811027,,سه شنبه  از 15:00 تا 16:45 ,سيدمحمدحسين معزي,,25,,1405/10/12 از 16:30 تا 17:30 ,علوم انساني-106,كارشناسي پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
99083,انس با قرآن كريم,نظري,1,0,163811026,,دوشنبه  از 16:45 تا 18:30 ,سيدمحمدحسين معزي,,25,,1405/10/12 از 16:30 تا 17:30 ,علوم انساني-106,كارشناسي پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
99083,انس با قرآن كريم,نظري,1,0,163811025,,دوشنبه  از 15:00 تا 16:45 ,سيدمحمدحسين معزي,,25,,1405/10/12 از 16:30 تا 17:30 ,علوم انساني-106,كارشناسي پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
99083,انس با قرآن كريم,نظري,1,0,163811024,,يكشنبه  از 16:45 تا 18:30 ,سيدمحمدحسين معزي,,25,,1405/10/12 از 16:30 تا 17:30 ,علوم انساني-106,كارشناسي ناپيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
99083,انس با قرآن كريم,نظري,1,0,163811023,,يكشنبه  از 15:00 تا 16:45 ,سيدمحمدحسين معزي,,25,,1405/10/12 از 16:30 تا 17:30 ,علوم انساني-106,كارشناسي ناپيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
99083,انس با قرآن كريم,نظري,1,0,163811022,,يكشنبه  از 13:15 تا 15:00 ,ژاله سلطاني سروستاني,,25,,1405/10/12 از 16:30 تا 17:30 ,علوم انساني-106,كارشناسي ناپيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
99083,انس با قرآن كريم,نظري,1,0,163811021,,يكشنبه  از 11:00 تا 11:45 يكشنبه  از  از 12:15 تا 13:15 ,ژاله سلطاني سروستاني,,25,,1405/10/12 از 16:30 تا 17:30 ,علوم انساني-106,كارشناسي ناپيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
99083,انس با قرآن كريم,نظري,1,0,163811020,,دوشنبه  از 16:45 تا 18:30 ,فاطمه علي زاده,,25,,1405/10/12 از 16:30 تا 17:30 ,علوم انساني-317,كارشناسي ناپيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
99083,انس با قرآن كريم,نظري,1,0,163811019,,دوشنبه  از 15:00 تا 16:45 ,فاطمه علي زاده,,25,,1405/10/12 از 16:30 تا 17:30 ,علوم انساني-317,كارشناسي ناپيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
99083,انس با قرآن كريم,نظري,1,0,163811018,,دوشنبه  از 13:15 تا 15:00 ,فاطمه علي زاده,,25,,1405/10/12 از 16:30 تا 17:30 ,علوم انساني-317,كارشناسي ناپيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
99083,انس با قرآن كريم,نظري,1,0,163811017,مجازي جهت دكترا با 09122081669هماهنگ كنيد,شنبه  از 16:45 تا 18:30 ,فاطمه علي زاده,,25,,1405/10/12 از 16:30 تا 17:30 ,,دكتري عمومي,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
99083,انس با قرآن كريم,نظري,1,0,163811016,مجازي جهت دكترا با 09122081669هماهنگ كنيد,شنبه  از 15:00 تا 16:45 ,فاطمه علي زاده,,25,,1405/10/12 از 16:30 تا 17:30 ,,دكتري عمومي,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
99083,انس با قرآن كريم,نظري,1,0,163811015,,سه شنبه  از 13:15 تا 15:00 ,فاطمه علي زاده,,25,,1405/10/12 از 16:30 تا 17:30 ,علوم انساني-317,كارشناسي ناپيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
99083,انس با قرآن كريم,نظري,1,0,163811014,,شنبه  از 16:45 تا 18:30 ,طاهره راسل,,25,,1405/10/12 از 16:30 تا 17:30 ,علوم انساني-106,كارشناسي ناپيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
