کد درس,نام درس,نوع درس,تعداد واحد نظري,تعداد واحد عملي,کد ارائه کلاس درس,نام كلاس درس,زمانبندي تشکيل کلاس,استاد,ساير اساتيد,حداكثر ظرفيت,تعداد ثبت نامي تاکنون,زمان امتحان,مکان برگزاري,مقطع ارائه درس,نوع ارائه,سطح ارائه,دانشجويان مجاز به اخذ کلاس,گروه آموزشی,دانشکده,واحد,استان
7000023509​,تصویرپردازی رقمی,نظري,3,0,163333651​,,چهارشنبه از 13:15 تا 15:45,مهدی محرابی,,0,,1405/10/17 از 08:00 تا 10:00,مهندسی یک-120,دكتري تخصصي,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000038276​,رایانش ابری,نظري,3,0,163330664​,,چهارشنبه از 15:45 تا 18:30,سید ابراهیم دشتی,,0,,1405/10/16 از 08:00 تا 10:00,مهندسی یک-20کارگاه کامپیوتر,كارشناسي ارشد ناپيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
4722147393​,محاسبات توری,نظري,3,0,163330663​,,چهارشنبه از 13:15 تا 15:45,سید ابراهیم دشتی,,0,,1405/10/16 از 08:00 تا 10:00,مهندسی یک-20کارگاه کامپیوتر,كارشناسي ارشد ناپيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
4722143364​,مباحث‌ ویژه‌,نظري,3,0,163330662​,داده کاوی,چهارشنبه از 15:45 تا 18:30,فرزاد قهرمانی,,0,,1405/10/23 از 08:00 تا 10:00,مهندسی یک-304,كارشناسي ارشد ناپيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000038385​,بینایی کامپیوتر,نظري,3,0,163330661​,,چهارشنبه از 10:15 تا 11:45 چهارشنبه از ...,مهدی محرابی,,0,,1405/10/16 از 08:00 تا 10:00,مهندسی یک-120,كارشناسي ارشد ناپيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000038271​,تحلیل شبکه های پیچیده,نظري,3,0,163330660​,,پنج شنبه از 07:30 تا 10:15,کاظم براتی مهر,,0,,1405/10/08 از 08:00 تا 10:00,مهندسی یک-118,كارشناسي ارشد ناپيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000038381​,روش ها و سامانه های فازی,نظري,3,0,163330659​,,پنج شنبه از 10:15 تا 11:45 پنج شنبه از ...,کاظم براتی مهر,,0,,1405/10/09 از 08:00 تا 10:00,مهندسی یک-118,كارشناسي ارشد ناپيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000038381​,روش ها و سامانه های فازی,نظري,3,0,163330658​,,چهارشنبه از 10:15 تا 11:45 چهارشنبه از ...,فرزاد قهرمانی,,0,,1405/10/16 از 08:00 تا 10:00,مهندسی یک-304,كارشناسي ارشد ناپيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99092​,زبان انگلیسی عمومی-ترکیبی(3),نظري,1,0,4051417​,,پنج شنبه از 12:00 تا 13:00,سهراب عزيزي,,100,,1405/10/27 از 08:00 تا 10:00,,كارشناسي پيوسته,ارائه ترکیبی در واحد منتخب,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000038257​,سیستم های توزیع شده,نظري,3,0,163330656​,,چهارشنبه از 13:15 تا 15:45,غلامرضا ستوده,,0,,1405/10/08 از 08:00 تا 10:00,مهندسی یک-210,كارشناسي ارشد ناپيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000038257​,سیستم های توزیع شده,نظري,3,0,163330655​,,چهارشنبه از 10:15 تا 11:45 چهارشنبه از ...,غلامرضا ستوده,,0,,1405/10/21 از 08:00 تا 10:00,مهندسی یک-210,كارشناسي ارشد ناپيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000038287​,سیستم های عامل پیشرفته,نظري,3,0,163330654​,,چهارشنبه از 10:15 تا 11:45 چهارشنبه از ...,امین اسکندری,,0,,1405/10/14 از 08:00 تا 10:00,مهندسی یک-118,كارشناسي ارشد ناپيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000038370​,مبانی یادگیری آماری,نظري,3,0,163330652​,,پنج شنبه از 10:15 تا 11:45 پنج شنبه از ...,محمد علی تبرزد,,0,,1405/10/09 از 08:00 تا 10:00,مهندسی یک-117,كارشناسي ارشد ناپيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000038370​,مبانی یادگیری آماری,نظري,3,0,163330651​,,پنج شنبه از 07:30 تا 10:15,محمد علی تبرزد,,0,,1405/10/10 از 08:00 تا 10:00,مهندسی یک-117,كارشناسي ارشد ناپيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
6081107169​,اقتصاد کلان,نظري,3,0,300-55,,دوشنبه از 14:30 تا 17:00,زهره رئیسی,,50,,1405/11/18 از 08:00 تا 10:00,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي حسابداري(7116312),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1142107169​,اقتصاد کلان,نظري,3,0,300-54,,دوشنبه از 14:30 تا 17:00,,,50,,1405/11/18 از 08:00 تا 10:00,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي حسابداري(7116312),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1939174790​,اقتصاد ( 2 ) ( کلان ),نظري,3,0,300-53,,دوشنبه از 14:30 تا 17:00,,,50,,1405/11/18 از 08:00 تا 10:00,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي حسابداري(7116312),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
6004130423​,زبان‌ فنی‌,نظري,2,0,300-52,,سه شنبه از 12:45 تا 14:30,سجاد يدالهي,,50,,1405/10/16 از 08:00 تا 10:00,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي حسابداري(7116312),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000039429​,حسابداری شرکت ها(2),نظري_عملي,2,1,300-51,,يكشنبه از 09:15 تا 11:45,محدثه تندرو,,50,,1405/11/14 از 08:00 تا 10:00,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي حسابداري(7116312),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
6080122811​,حسابداری مالی (1),نظري_عملي,2,1,300-50,,سه شنبه از 10:00 تا 12:45,سجاد يدالهي,,50,,1405/11/27 از 08:00 تا 10:00,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي حسابداري(7116312),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
6081100710​,اخلاق حرفه ای,نظري,2,0,300-48,,دوشنبه از 11:45 تا 13:30,ابراهيم بالقيس,,50,,1405/11/03 از 08:00 تا 10:00,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي حسابداري(7116312),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000038322​,اقتصاد خرد,نظري,3,0,300-47,,سه شنبه از 07:30 تا 10:00,سجاد يدالهي,,50,,1405/10/30 از 08:00 تا 10:00,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي حسابداري(7116312),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1710106948​,اقتصاد خرد,نظري,3,0,300-46,,سه شنبه از 07:30 تا 10:00,,,50,,1405/10/30 از 08:00 تا 10:00,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي حسابداري(7116312),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
6004156275​,کارآفرینی,كارگاهي,1,1,300-45,,,زهره رئیسی,,50,,1405/11/18 از 08:00 تا 10:00,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي حسابداري(7116312),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000039432​,حسابداری امور بانکی,نظري,2,0,300-44,,دوشنبه از 10:00 تا 11:45,ابراهيم بالقيس,,50,,1405/10/01 از 08:00 تا 10:00,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي حسابداري(7116312),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000039376​,ایمنی و بهداشت محیط کار,نظري_عملي,1,1,300-43,,سه شنبه از 17:00 تا 19:45,لیلا حاجتی,,50,,1405/11/15 از 08:00 تا 10:00,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي حسابداري(7116312),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000035490​,اصول حسابرسی,نظري,2,0,300-42,,پنج شنبه از 07:30 تا 09:15,حمیدرضا زارعی,,50,,1405/10/12 از 08:00 تا 10:00,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي حسابداري(7116312),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
6004206939​,حسابداری پیمانکاری,نظري_عملي,1,1,300-41,,سه شنبه از 14:30 تا 17:00,لیلا حاجتی,,50,,1405/11/15 از 08:00 تا 10:00,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي حسابداري(7116312),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99079​,تربیت بدنی,نظري_عملي,0.50,0.50,49,خواهران,يكشنبه از 16:15 تا 18:30,زهرا رحیمی,,20,,1405/10/06 از 08:00 تا 10:00,163 - شيراز-ورزشی هنر و معماری 2,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99079​,تربیت بدنی,نظري_عملي,0.50,0.50,48,خواهران,يكشنبه از 14:30 تا 16:15,زهرا رحیمی,,20,,1405/10/06 از 08:00 تا 10:00,163 - شيراز-ورزشی هنر و معماری 2,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99079​,تربیت بدنی,نظري_عملي,0.50,0.50,47,خواهران,يكشنبه از 12:45 تا 14:30,زهرا رحیمی,,20,,1405/10/06 از 08:00 تا 10:00,163 - شيراز-ورزشی هنر و معماری 2,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99079​,تربیت بدنی,نظري_عملي,0.50,0.50,46,خواهران,يكشنبه از 11:00 تا 12:45,زهرا رحیمی,,20,,1405/10/06 از 08:00 تا 10:00,163 - شيراز-ورزشی هنر و معماری 2,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99062​,ورزش 1,عملي,0,1,53,خواهران,شنبه از 09:00 تا 10:30,راضیه نوری زاده,,20,,1405/10/05 از 08:00 تا 10:00,163 - شيراز- ورزشی توانا سالن ب,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99062​,ورزش 1,عملي,0,1,52,خواهران,شنبه از 07:30 تا 09:00,راضیه نوری زاده,,20,,1405/10/05 از 08:00 تا 10:00,163 - شيراز- ورزشی توانا سالن ب,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99079​,تربیت بدنی,نظري_عملي,0.50,0.50,45,برادران -,چهارشنبه از 16:45 تا 18:30,هيبت اله رحيمي مهکويه,,20,,1405/10/06 از 08:00 تا 10:00,163 - شيراز-ورزشی پیروانی سالن ب,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99079​,تربیت بدنی,نظري_عملي,0.50,0.50,44,برادران -,چهارشنبه از 15:00 تا 16:45,هيبت اله رحيمي مهکويه,,20,,1405/10/06 از 08:00 تا 10:00,163 - شيراز-ورزشی پیروانی سالن ب,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99079​,تربیت بدنی,نظري_عملي,0.50,0.50,43,برادران -,چهارشنبه از 13:15 تا 15:00,هيبت اله رحيمي مهکويه,,20,,1405/10/06 از 08:00 تا 10:00,163 - شيراز-ورزشی پیروانی سالن ب,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99079​,تربیت بدنی,نظري_عملي,0.50,0.50,42,برادران -,چهارشنبه از 16:45 تا 18:30,محمد یزدان پناه,,20,,1405/10/06 از 08:00 تا 10:00,163 - شيراز- ورزشی توانا سالن ب,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
